importId;name;code;workshopStockLocation_name;company_code;statusSelect;product_code
;PP BR5070-18 BANDA SOPORTE 3XL BEIGE;PP-BR5070-18;Main Workshop;BASE;3;BR5070-18
;PP BR5070-19 BANDA SOPORTE 4XL BEIGE;PP-BR5070-19;Main Workshop;BASE;3;BR5070-19
;PP BR5070-20 BANDA SOPORTE 5XL BEIGE;PP-BR5070-20;Main Workshop;BASE;3;BR5070-20
;PP FP1491-1 CURVA MAGICA 2XS COCOA;PP-FP1491-1;Main Workshop;BASE;3;FP1491-1
;PP FP1491-2 CURVA MAGICA XS COCOA;PP-FP1491-2;Main Workshop;BASE;3;FP1491-2
;PP FP1491-3 CURVA MAGICA S COCOA;PP-FP1491-3;Main Workshop;BASE;3;FP1491-3
;PP FP1491-4 CURVA MAGICA M COCOA;PP-FP1491-4;Main Workshop;BASE;3;FP1491-4
;PP FP1491-5 CURVA MAGICA L COCOA;PP-FP1491-5;Main Workshop;BASE;3;FP1491-5
;PP FP1491-6 CURVA MAGICA XL COCOA;PP-FP1491-6;Main Workshop;BASE;3;FP1491-6
;PP FP1491-7 CURVA MAGICA 2XL COCOA;PP-FP1491-7;Main Workshop;BASE;3;FP1491-7
;PP FP1491-8 CURVA MAGICA 3XL COCOA;PP-FP1491-8;Main Workshop;BASE;3;FP1491-8
;PP FP1491-9 CURVA MAGICA 4XL COCOA;PP-FP1491-9;Main Workshop;BASE;3;FP1491-9
;PP FP1491-10 CURVA MAGICA 5XL COCOA;PP-FP1491-10;Main Workshop;BASE;3;FP1491-10
;PP 5073-1 TABLA ACCESORIOS 2XS BEIGE;PP-5073-1;Main Workshop;BASE;3;5073-1
;PP 5073-2 TABLA ACCESORIOS XS BEIGE;PP-5073-2;Main Workshop;BASE;3;5073-2
;PP 5073-3 TABLA ACCESORIOS S BEIGE;PP-5073-3;Main Workshop;BASE;3;5073-3
;PP 5073-4 TABLA ACCESORIOS M BEIGE;PP-5073-4;Main Workshop;BASE;3;5073-4
;PP 5073-5 TABLA ACCESORIOS L BEIGE;PP-5073-5;Main Workshop;BASE;3;5073-5
;PP 5073-6 TABLA ACCESORIOS XL BEIGE;PP-5073-6;Main Workshop;BASE;3;5073-6
;PP 5073-7 TABLA ACCESORIOS 2XL BEIGE;PP-5073-7;Main Workshop;BASE;3;5073-7
;PP 5073-8 TABLA ACCESORIOS 3XL BEIGE;PP-5073-8;Main Workshop;BASE;3;5073-8
;PP 5073-9 TABLA ACCESORIOS 4XL BEIGE;PP-5073-9;Main Workshop;BASE;3;5073-9
;PP 5073-10 TABLA ACCESORIOS 5XL BEIGE;PP-5073-10;Main Workshop;BASE;3;5073-10
;PP FP1491-11 CURVA MAGICA 2XS COCOA;PP-FP1491-11;Main Workshop;BASE;3;FP1491-11
;PP FP1491-12 CURVA MAGICA XS COCOA;PP-FP1491-12;Main Workshop;BASE;3;FP1491-12
;PP FP1491-13 CURVA MAGICA S COCOA;PP-FP1491-13;Main Workshop;BASE;3;FP1491-13
;PP FP1491-14 CURVA MAGICA M COCOA;PP-FP1491-14;Main Workshop;BASE;3;FP1491-14
;PP FP1491-15 CURVA MAGICA L COCOA;PP-FP1491-15;Main Workshop;BASE;3;FP1491-15
;PP FP1491-16 CURVA MAGICA XL COCOA;PP-FP1491-16;Main Workshop;BASE;3;FP1491-16
;PP FP1491-17 CURVA MAGICA 2XL COCOA;PP-FP1491-17;Main Workshop;BASE;3;FP1491-17
;PP FP1491-18 CURVA MAGICA 3XL COCOA;PP-FP1491-18;Main Workshop;BASE;3;FP1491-18
;PP FP1491-19 CURVA MAGICA 4XL COCOA;PP-FP1491-19;Main Workshop;BASE;3;FP1491-19
;PP FP1491-20 CURVA MAGICA 5XL COCOA;PP-FP1491-20;Main Workshop;BASE;3;FP1491-20
;PP 1566-11 magic 2XS BEIGE;PP-1566-11;Main Workshop;BASE;3;1566-11
;PP 1566-12 magic XS BEIGE;PP-1566-12;Main Workshop;BASE;3;1566-12
;PP 1566-13 magic S BEIGE;PP-1566-13;Main Workshop;BASE;3;1566-13
;PP 1566-14 magic M BEIGE;PP-1566-14;Main Workshop;BASE;3;1566-14
;PP 1566-15 magic L BEIGE;PP-1566-15;Main Workshop;BASE;3;1566-15
;PP 1566-16 magic XL BEIGE;PP-1566-16;Main Workshop;BASE;3;1566-16
;PP 1566-17 magic 2XL BEIGE;PP-1566-17;Main Workshop;BASE;3;1566-17
;PP 1566-18 magic 3XL BEIGE;PP-1566-18;Main Workshop;BASE;3;1566-18
;PP 1566-19 magic 4XL BEIGE;PP-1566-19;Main Workshop;BASE;3;1566-19
;PP 1566-20 magic 5XL BEIGE;PP-1566-20;Main Workshop;BASE;3;1566-20
